step,loss,accuracy
0,2.1988730430603027,11.731843575418994
20,2.1977548599243164,11.20865478407378
40,2.1975271701812744,10.703201205994501
60,2.196486711502075,11.696373148887115
80,2.1946306228637695,10.836215305489048
100,2.1828064918518066,13.159528243327125
120,2.1164402961730957,17.318435754189945
140,2.105654239654541,7.652744524252904
160,2.084540843963623,19.083089474150928
180,2.0536975860595703,19.907776891017114
200,2.0458791255950928,19.40232331293784
220,2.0085320472717285,17.894830185332978
240,1.9883322715759277,20.315686796133722
260,2.0078234672546387,19.455528952735655
280,1.9583674669265747,26.04416068103219
300,1.95271897315979,18.480092223108983
320,1.9416934251785278,19.65948390529396
340,1.956296443939209,20.164937483373237
360,1.9568490982055664,17.983506251662675
380,1.9541046619415283,19.27817682007626
400,1.9366172552108765,19.251574000177353
420,1.9214078187942505,30.22967101179392
440,1.8938946723937988,21.48621087168573
460,1.9343714714050293,21.725636250775917
480,1.927187204360962,18.728385208832137
500,1.9088966846466064,21.681298217611065
520,1.8825603723526,20.537376961957968
540,1.8872292041778564,21.17584463953179
560,1.9251370429992676,11.625432295823357
580,1.8716144561767578,19.70382193845881
600,1.8970414400100708,12.467854925955484
620,1.9245115518569946,12.432384499423605
640,1.8458856344223022,14.356655138778043
660,1.8726248741149902,21.078300966569124
680,1.8169667720794678,22.70107298040259
700,1.8907041549682617,21.299991132393366
720,1.9062590599060059,14.276846679081316
740,1.8873624801635742,13.38121840915137
760,1.8149497509002686,20.182672696639177
780,1.857817530632019,14.48080163163962
800,1.8976328372955322,17.9480358251308
820,1.7963335514068604,12.760485944843486
840,1.8169808387756348,11.785049215216812
860,1.8263201713562012,12.707280305045668
880,1.8046107292175293,12.219561940232332
900,1.8063350915908813,11.8471224616476
920,1.786550521850586,12.122018267269665
940,1.7297559976577759,11.589961869291479
960,1.8176912069320679,12.99991132393367
980,1.8262273073196411,12.077680234104815
1000,1.8075461387634277,11.359404096834265
1020,1.7903058528900146,12.122018267269665
1040,1.8130220174789429,12.095415447370755
1060,1.806880235671997,11.8471224616476
1080,1.8012690544128418,11.829387248381662
1100,1.7788777351379395,11.19091957080784
1120,1.8216307163238525,11.740711182051964
1140,1.7831330299377441,11.785049215216812
1160,1.8223292827606201,11.980136561142148
1180,1.7770248651504517,11.563359049392568
1200,1.828395128250122,12.219561940232332
1220,1.7865924835205078,11.829387248381662
1240,1.7831199169158936,12.308238006562028
1260,1.7884806394577026,12.184091513700452
1280,1.8262579441070557,12.370311252992817
1300,1.7922422885894775,12.24616476013124
1320,1.7474842071533203,12.201826726966392
1340,1.7943886518478394,11.12884632437705
1360,1.7935385704040527,13.576305755076705
1380,1.8223536014556885,11.51902101622772
1400,1.8013801574707031,12.778221158109426
1420,1.7765636444091797,11.616564689190387
1440,1.7972698211669922,10.827347698856078
1460,1.8018145561218262,11.323933670302385
1480,1.8273128271102905,11.767314001950874
1500,1.7842196226119995,12.23729715349827
1520,1.7768868207931519,11.297330850403476
1540,1.7966194152832031,12.556530992285182
1560,1.8064842224121094,11.953533741243238
1580,1.815210223197937,11.11111111111111
1600,1.8296175003051758,11.483550589695842
1620,1.7925386428833008,12.086547840737785
1640,1.7852864265441895,14.791167863793563
1660,1.7441585063934326,12.67180987851379
1680,1.6976428031921387,13.443291655582158
1700,1.7273404598236084,11.86485767491354
1720,1.697901964187622,11.323933670302385
1740,1.7303855419158936,11.85599006828057
1760,1.6928343772888184,13.02651414383258
1780,1.6785527467727661,11.421477343265053
1800,1.6867828369140625,11.306198457036446
1820,1.6880749464035034,12.68067748514676
1840,1.6817526817321777,13.061984570364459
1860,1.7213910818099976,13.895539593863615
1880,1.6978198289871216,13.505364902012946
1900,1.5927335023880005,13.283674736188702
1920,1.609793782234192,13.576305755076705
1940,1.6871931552886963,13.41668883568325
1960,1.6424150466918945,14.445331205107742
1980,1.6270394325256348,13.558570541810765
2000,1.6020543575286865,13.76252549436907
2020,1.610612392425537,13.265939522922762
2040,1.5805296897888184,13.345747982619491
2060,1.6117855310440063,14.383257958676953
2080,1.5839431285858154,13.664981821406402
2100,1.5816566944122314,14.267979072448346
2120,1.5649631023406982,15.340959475037687
2140,1.5513598918914795,14.14383257958677
2160,1.6089370250701904,13.434424048949188
2180,1.5332869291305542,14.684756584197926
2200,1.5941236019134521,14.392125565309923
2220,1.5682777166366577,15.021725636250777
2240,1.531780481338501,14.87984393012326
2260,1.5779402256011963,15.580384854127871
2280,1.557803750038147,15.163607342378292
2300,1.4925553798675537,15.199077768910172
2320,1.5416276454925537,15.438503148000354
2340,1.5156298875808716,14.844373503591381
2360,1.5285606384277344,15.855280659749933
2380,1.4871082305908203,16.112441252106056
2400,1.518122673034668,16.192249711802784
2420,1.533300518989563,15.057196062782655
2440,1.4986129999160767,15.935089119446662
2460,1.5091291666030884,15.261151015340959
2480,1.5684386491775513,15.784339806686175
2500,1.4982941150665283,14.684756584197926
2520,1.5067858695983887,15.22568058880908
2540,1.5204367637634277,14.640418551033076
2560,1.4517889022827148,16.00602997251042
2580,1.5054197311401367,19.366852886405958
2600,1.4565727710723877,20.81227276758003
2620,1.5215563774108887,18.914604948124502
2640,1.4865440130233765,18.311607697082557
2660,1.4786255359649658,26.78017203156868
2680,1.483464002609253,15.598120067393811
2700,1.4510455131530762,16.910525849073334
2720,1.463515281677246,16.848452602642546
2740,1.541612148284912,27.241287576483106
2760,1.542640209197998,25.22834087079897
2780,1.4848763942718506,24.11102243504478
2800,1.4742449522018433,24.802695752416422
2820,1.4174141883850098,24.634211226389997
2840,1.4787468910217285,24.988915491708788
2860,1.4465571641921997,25.24607608406491
2880,1.4719219207763672,16.068103218941207
2900,1.4368078708648682,25.778132482043098
2920,1.49486243724823,15.527179214330053
2940,1.510575771331787,26.4520705861488
2960,1.438762903213501,22.36410392834974
2980,1.462976336479187,16.66223286335018
3000,1.4738950729370117,26.4520705861488
3020,1.4644157886505127,14.968519996452958
3040,1.46625816822052,23.71198013656114
3060,1.4285874366760254,26.744701605036802
3080,1.4241561889648438,15.411900328101446
3100,1.4384621381759644,25.875676155005763
3120,1.4036625623703003,25.396825396825395
3140,1.4392489194869995,24.56327037332624
3160,1.4106056690216064,26.159439567260797
3180,1.4583473205566406,24.60760840649109
3200,1.402249813079834,25.66285359581449
3220,1.4221316576004028,25.441163429990247
3240,1.437168836593628,25.520971889686972
3260,1.4720251560211182,26.496408619313648
3280,1.4241431951522827,26.203777600425646
3300,1.4222736358642578,15.101534095947503
3320,1.421330451965332,26.73583399840383
3340,1.4537129402160645,14.986255209718896
3360,1.4233086109161377,26.620555112175225
3380,1.4027692079544067,25.458898643256184
3400,1.464585542678833,25.29928172386273
3420,1.4161555767059326,14.995122816351866
3440,1.3834569454193115,25.370222576926487
3460,1.4016454219818115,25.538707102952912
3480,1.399619698524475,22.967101179391683
3500,1.4240410327911377,14.86210871685732
3520,1.4349825382232666,27.285625609647955
3540,1.4162390232086182,15.278886228606899
3560,1.422692060470581,25.68058880908043
3580,1.383650541305542,19.24270639354438
3600,1.4185607433319092,16.72430610978097
3620,1.4038822650909424,17.06127516183382
3640,1.415924310684204,15.518311607697083
3660,1.3951307535171509,24.705152079453754
3680,1.411085605621338,26.06189589429813
3700,1.3687400817871094,16.422807484259998
3720,1.4200904369354248,15.110401702580473
3740,1.3938877582550049,26.239248026957526
3760,1.4280502796173096,19.606278265496144
3780,1.3927196264266968,26.177174780526737
3800,1.397470474243164,26.71809878513789
3820,1.4065619707107544,25.973219827968432
3840,1.4223322868347168,25.955484614702492
3860,1.4030967950820923,17.238627294493217
3880,1.398093819618225,17.274097721025097
3900,1.4183616638183594,26.01755786113328
3920,1.4522647857666016,19.40232331293784
3940,1.4558759927749634,14.48080163163962
3960,1.3969078063964844,26.496408619313648
3980,1.3930277824401855,22.505985634477256
4000,1.425262689590454,16.139044072004967
4020,1.3729650974273682,15.456238361266294
4040,1.4140803813934326,23.03804203245544
4060,1.3824939727783203,26.30132127338831
4080,1.3651256561279297,26.03529307439922
4100,1.4077050685882568,27.05506783719074
4120,1.4028337001800537,25.65398598918152
4140,1.4058396816253662,17.46031746031746
4160,1.4056148529052734,15.20794537554314
4180,1.3812000751495361,18.59537110933759
4200,1.3650950193405151,29.74195264698058
4220,1.4112344980239868,16.60015961691939
4240,1.3924460411071777,18.045579498093463
4260,1.4208840131759644,25.175135231001153
4280,1.352269172668457,22.195619402323313
4300,1.4066470861434937,14.773432650527623
4320,1.378429889678955,15.695663740356478
4340,1.3721344470977783,17.82388933226922
4360,1.414207935333252,17.141083621530548
4380,1.4148600101470947,23.80952380952381
4400,1.3336695432662964,26.585084685643345
4420,1.394228458404541,24.22630132127339
4440,1.3987517356872559,27.13487629688747
4460,1.3991708755493164,27.8886228606899
4480,1.329068660736084,27.161479116786378
4500,1.3584768772125244,26.274718453489402
4520,1.4324918985366821,27.613727055067837
4540,1.3573933839797974,26.904318524430256
4560,1.3464975357055664,26.159439567260797
4580,1.4151124954223633,19.091957080783896
4600,1.3986482620239258,19.136295113948744
4620,1.3559715747833252,19.012148621087167
4640,1.3869205713272095,26.540746652478497
4660,1.3767390251159668,25.733794448878246
4680,1.3830840587615967,28.465017291832936
4700,1.3496381044387817,27.977298927019596
4720,1.3579049110412598,28.083710206615233
4740,1.3571611642837524,21.973929236499067
4760,1.3255298137664795,27.019597410658864
4780,1.2948541641235352,28.012769353551477
4800,1.3489526510238647,24.91797463864503
4820,1.3352625370025635,16.068103218941207
4840,1.2843010425567627,25.946617008069524
4860,1.3582162857055664,18.418018976678194
4880,1.3165128231048584,23.80065620289084
4900,1.3237279653549194,27.622594661700806
4920,1.3222185373306274,27.915225680588808
4940,1.302486538887024,26.04416068103219
4960,1.3043687343597412,22.763146226833378
4980,1.3421282768249512,28.553693358162633
5000,1.291983723640442,21.317726345659306
5020,1.3507472276687622,23.596701250332536
5040,1.3233157396316528,18.533297862906803
5060,1.3102420568466187,20.83000798084597
5080,1.2947452068328857,28.367473618870267
5100,1.3980765342712402,19.898909284384146
